customer_id,customer_name,date_of_birth,address,country,nationality,customer_type,account_created_date,account_age_days,risk_rating
CUST_4780,Carolyn Franco,1960-09-02,"PSC 1827, Box 9774, APO AE 56234",UAE,UK,Individual,2017-07-22,3297,LOW
CUST_4781,Michael Johnson,1952-10-30,"34954 Michael Brook, Lake Jeffreychester, CA 27949",UAE,Australia,Individual,2024-11-04,635,LOW
CUST_4782,Melissa Roberts,1971-07-22,"50234 Walker Terrace Apt. 917, North Kristen, VA 77609",Germany,France,Individual,2022-11-03,1367,HIGH
CUST_4783,Miss Melissa Ramirez DDS,1945-08-09,"PSC 1912, Box 5121, APO AA 85264",Australia,Brazil,Individual,2026-03-15,139,HIGH
CUST_4784,Mark Shelton,2005-04-23,"04957 Gross Drives, North Benjaminborough, PA 11806",Brazil,Canada,Business,2022-01-31,1643,HIGH
CUST_4785,Christopher Johnson,1952-08-30,"040 Ronald Village Suite 856, Staceystad, VI 83082",Singapore,Canada,Individual,2017-12-29,3137,HIGH
CUST_4786,Mark Willis,1945-09-04,"17006 Drake Knolls, Lake Emmaville, FM 10009",UAE,Singapore,Business,2026-05-15,78,LOW
CUST_4787,Nicholas Taylor,1970-06-06,"4589 Brittany Radial Apt. 019, North Carrie, ND 80506",Germany,UAE,Business,2025-11-22,252,MEDIUM
CUST_4788,Emily Thompson,1956-01-07,"68694 Matthew Lakes, Brianaborough, MD 98058",Brazil,UAE,Individual,2017-05-24,3356,MEDIUM
CUST_4789,Melissa Daniels,1963-12-15,"47423 Gaines Court Apt. 069, Armstrongmouth, PR 70618",Canada,India,Individual,2016-10-20,3572,HIGH
CUST_4790,Elizabeth Sampson,1993-02-26,"9043 Sheila Estate, West Dawn, KS 06729",Germany,Australia,Individual,2017-10-22,3205,MEDIUM
CUST_4791,Leslie Horton,1989-01-25,"1129 Cooke Estate, West Patrickburgh, OH 75346",France,UAE,Individual,2025-05-12,446,MEDIUM
CUST_4792,Michelle Fowler,1953-04-25,"862 Barrett Passage, Corybury, MT 33341",Germany,Singapore,Individual,2016-08-16,3637,LOW
CUST_4793,Michael Johnson,1984-05-23,"8773 Moore Lane, Brownberg, LA 42868",India,Singapore,Business,2023-09-13,1053,MEDIUM
CUST_4794,Sarah Mcclure,1997-02-18,"84946 Nguyen Shoal Apt. 659, Port Laurie, RI 75149",Canada,France,Business,2017-11-18,3178,LOW
CUST_4795,Christopher Robbins,1965-07-17,"7396 Amanda Spur, West Jennifer, TX 16306",UAE,India,Business,2019-02-26,2713,LOW
CUST_4796,Thomas Murphy,1970-05-24,"965 Anthony Radial Suite 407, Williamton, NV 14901",Germany,Brazil,Business,2026-06-23,39,HIGH
CUST_4797,Larry Lopez,1968-12-29,"972 Mcdonald Oval, Kingborough, SC 38946",USA,France,Individual,2017-06-16,3333,HIGH
CUST_4798,Abigail Campbell,1947-09-19,"6430 Kayla Fields, Michaelhaven, WV 30769",Brazil,France,Individual,2019-05-04,2646,LOW
CUST_4799,Valerie Franklin,1998-01-11,"12337 Kimberly Trail Suite 615, Jacobville, WA 52202",Canada,Brazil,Business,2025-07-23,374,HIGH
CUST_4800,Jonathan Guerra,1956-02-17,"PSC 1265, Box 1263, APO AA 86275",Germany,Germany,Individual,2018-05-04,3011,MEDIUM
CUST_4801,Michael Lewis,1996-12-15,"6978 Fuentes Crossroad, West Danaview, AL 51604",USA,Canada,Individual,2020-09-24,2137,LOW
CUST_4802,Tony Johnson,1948-06-09,"795 Mccarthy Causeway, Karinastad, NV 29019",Singapore,UK,Individual,2018-08-13,2910,MEDIUM
CUST_4803,Lori Mitchell,1956-07-22,"9409 Christina Divide Apt. 456, North Shane, IA 02924",USA,UAE,Individual,2017-04-11,3399,LOW
CUST_4804,Keith Reynolds,1992-09-04,"7261 Wilson Burg, South Timothyhaven, MI 65446",UAE,UAE,Individual,2022-06-16,1507,LOW
CUST_4805,Jessica Jensen,1961-02-07,"6133 Fuller Drive, Port Davidfurt, MH 22106",Brazil,UK,Business,2020-07-11,2212,MEDIUM
CUST_4806,Christina Zavala,2001-06-22,"38771 Amanda Garden Suite 592, Byrdchester, DC 30647",Singapore,India,Individual,2021-01-13,2026,HIGH
CUST_4807,Christina Mcfarland,1999-10-13,"3382 Payne Village, North Nicole, ND 60929",Singapore,Singapore,Individual,2019-10-15,2482,HIGH
CUST_4808,Brandon Harris,1962-04-30,"780 Vance Heights Suite 306, Taylorfurt, NH 65971",UK,France,Business,2021-08-16,1811,LOW
CUST_4809,Robin Romero,1981-11-18,"22315 Floyd Circle, East Ashleybury, HI 14277",UAE,USA,Business,2024-06-30,762,LOW
CUST_4810,Michael Sanders,1972-09-04,"75561 Rose Forge Apt. 620, Blackmouth, LA 06166",USA,France,Individual,2018-01-11,3124,MEDIUM
CUST_4811,Jimmy Brown,1980-06-15,"14284 Frederick Trail, Reedburgh, OH 80443",UAE,Singapore,Business,2017-02-07,3462,HIGH
CUST_4812,Mary Singh,1955-02-23,"06685 Kari Road, Steintown, VI 80328",France,UAE,Business,2017-10-25,3202,HIGH
CUST_4813,Rebecca Vargas MD,1958-09-01,"267 Johnson Trail, Triciaton, WA 76197",Brazil,India,Business,2019-12-18,2418,HIGH
CUST_4814,Jessica Bryant,1973-10-05,"Unit 9046 Box 1617, DPO AA 45677",UK,UK,Business,2023-08-23,1074,MEDIUM
CUST_4815,Jordan Ward,1951-08-12,"566 Jones Place, Port Eric, NJ 29617",Australia,UAE,Individual,2025-01-10,568,MEDIUM
CUST_4816,Timothy Hubbard,1980-09-17,"12022 Tiffany Tunnel Suite 015, Lisaburgh, WY 99494",Brazil,Singapore,Business,2021-12-19,1686,LOW
CUST_4817,Jennifer Brown,1948-04-11,"2911 Jacob Crossing, North Jonathanton, FM 99730",Canada,Canada,Business,2020-03-20,2325,LOW
CUST_4818,Stephanie Kemp,2000-08-21,"40414 Carter Station, Port John, IL 76094",Canada,Germany,Individual,2024-10-01,669,HIGH
CUST_4819,Lauren Taylor,1990-01-31,"47400 Evans Shoal, Riceside, MD 95662",Canada,Singapore,Individual,2021-11-08,1727,HIGH
CUST_4820,Sharon Roberson,1981-05-19,"8087 Moore Lane, Port Mary, PR 81460",Australia,UAE,Individual,2016-08-30,3623,MEDIUM
CUST_4821,Patricia Henry,1970-05-18,"104 Cole Path, Stephanieland, MD 95812",UAE,Brazil,Individual,2022-11-25,1345,MEDIUM
CUST_4822,James Kerr,1976-02-10,"21935 Laurie Mission Apt. 394, North Stephanie, PA 15216",India,Australia,Individual,2022-10-12,1389,MEDIUM
CUST_4823,David Duke,1953-07-12,"USNV Riggs, FPO AE 87409",Brazil,Germany,Individual,2025-03-08,511,LOW
CUST_4824,Rhonda Clayton,1970-12-27,"964 Taylor Path Apt. 174, West Ashleybury, NE 16409",Canada,Australia,Business,2022-11-06,1364,HIGH
CUST_4825,Donna Cox,1958-06-10,"24444 Martin Ranch, Jorgechester, OR 24793",India,Brazil,Business,2021-10-04,1762,MEDIUM
CUST_4826,Daniel Parker,1953-04-02,"228 Newman Centers, East Sarabury, IN 25976",Brazil,India,Business,2018-01-06,3129,LOW
CUST_4827,Emily Moore,1985-03-27,"51895 April Trace Suite 309, New Nathan, AZ 69542",UAE,UK,Business,2021-02-02,2006,LOW
CUST_4828,Tyler Diaz,1976-04-01,"542 Katrina Alley, New Chase, WY 82284",UK,UAE,Business,2017-09-29,3228,MEDIUM
CUST_4829,Sandra Molina,1965-02-20,"4802 Sosa Loop, Jonesborough, AR 16236",Brazil,Singapore,Individual,2025-09-04,331,MEDIUM
CUST_4830,Cory Thompson,1970-05-18,"5422 Richard Spring Apt. 668, Port Anne, NV 84787",USA,UAE,Individual,2020-05-28,2256,LOW
CUST_4831,Justin Ward,1954-10-28,"554 David Ranch, South Melissaburgh, WI 25486",Australia,Singapore,Business,2023-08-22,1075,MEDIUM
CUST_4832,Carmen Frost,1963-10-08,"9354 Buchanan Lodge, Ericaside, FM 17015",India,Canada,Business,2020-04-01,2313,HIGH
CUST_4833,Patricia Copeland,2006-11-07,"30126 Michaela Pike Suite 410, New Jorgeton, FM 23045",UK,Canada,Business,2024-03-16,868,MEDIUM
CUST_4834,Steven Wagner,1992-06-04,"51074 Rose Stream Apt. 751, Garrettport, MA 74636",UK,Canada,Business,2021-10-29,1737,LOW
CUST_4835,Hannah Carroll,1972-11-06,"8363 Billy Rest Suite 948, South Sheri, TX 92191",Germany,Brazil,Individual,2023-04-24,1195,MEDIUM
CUST_4836,Todd Gomez MD,2006-04-05,"8733 Yvonne Forges, Brianview, ME 58921",Canada,Germany,Individual,2021-12-27,1678,MEDIUM
CUST_4837,Catherine Harper,1964-10-24,"Unit 9615 Box 8439, DPO AA 74637",USA,USA,Business,2024-01-06,938,HIGH
CUST_4838,Michelle Coleman,1947-03-04,"34586 David Lights Suite 291, Smithbury, WA 74253",Singapore,India,Individual,2020-03-10,2335,HIGH
CUST_4839,Daniel Thomas,1987-09-05,"USNS Weeks, FPO AE 60282",Germany,Australia,Business,2022-03-02,1613,LOW
CUST_4840,Matthew Singh,1975-04-04,"329 Daniel Falls Apt. 501, South Dianeburgh, ME 19549",Singapore,USA,Business,2026-03-17,137,LOW
CUST_4841,Beth Gregory,1977-03-13,"10878 Fowler Falls, Clarkside, AK 74101",UK,Australia,Business,2020-02-10,2364,LOW
CUST_4842,Alicia Hernandez,2003-08-03,"638 Mcknight Fork, Lake Angela, FL 77936",UK,Germany,Individual,2025-03-01,518,MEDIUM
CUST_4843,Joel Black,1946-01-09,"200 Vanessa Motorway, East Michellemouth, MI 53230",UAE,Germany,Individual,2020-01-07,2398,HIGH
CUST_4844,Pamela Nash,1981-10-20,"95033 Griffin Mill Apt. 935, Edwardville, CT 95339",France,Australia,Business,2018-04-12,3033,LOW
CUST_4845,Shelia Clark,1965-09-23,"64736 Kramer Mountains Apt. 355, East Lisa, ND 46532",Brazil,Australia,Individual,2019-06-22,2597,LOW
CUST_4846,Stephanie Washington,1983-05-07,"0240 Chad Shoal, Hernandezfort, NH 70421",UK,Canada,Individual,2022-04-06,1578,HIGH
CUST_4847,Amanda Arnold,1998-02-18,"0186 Lawrence Ridges Suite 139, New Anita, SD 75460",Brazil,UAE,Business,2024-07-10,752,MEDIUM
CUST_4848,Andrea Nelson,1956-04-25,"87539 Justin Forges, Martinezview, OH 77393",UAE,UAE,Business,2024-05-22,801,MEDIUM
CUST_4849,Alex Barrett,1948-01-19,"245 Jennifer Ports, West Ricardotown, MA 91220",Australia,UK,Individual,2020-01-05,2400,LOW
CUST_4850,William Cook,1969-08-24,"3758 Jeffrey Course, Wallhaven, NJ 21576",USA,Brazil,Individual,2025-09-08,327,LOW
CUST_4851,Brittany Underwood,1981-12-20,"030 Ruben Mountains, South Lawrencehaven, OK 37320",UK,UAE,Business,2017-02-07,3462,MEDIUM
CUST_4852,Christine Brown,1965-10-14,"68049 Smith Neck, Jerryview, NJ 10308",Canada,Australia,Business,2017-06-10,3339,LOW
CUST_4853,Nicole Davis,1952-12-10,"64912 Espinoza Lodge, North Markburgh, NH 88015",Brazil,France,Individual,2025-09-04,331,MEDIUM
CUST_4854,Evan Jennings,1950-03-28,"206 Allison Curve, Hammondstad, IL 53080",Australia,France,Individual,2026-04-13,110,MEDIUM
CUST_4855,Alexandra Lee,1980-05-08,"2631 Timothy Shoal, West Kelsey, IL 28490",UAE,India,Business,2021-04-12,1937,HIGH
CUST_4856,Carla Burns,1949-02-12,"Unit 5296 Box 2041, DPO AE 28350",Canada,Canada,Individual,2016-08-21,3632,HIGH
CUST_4857,Tina Golden,1995-12-01,"28531 Wagner Parkway, New Jeremiahville, GA 74990",USA,Singapore,Individual,2024-02-23,890,HIGH
CUST_4858,Robert Oliver,2001-03-15,"Unit 6410 Box 4666, DPO AE 94549",UK,Germany,Individual,2023-05-26,1163,HIGH
CUST_4859,Carol Norris,2002-10-09,"7693 Sheila Drive, Stevenbury, MD 19102",UK,Singapore,Individual,2017-05-20,3360,LOW
CUST_4860,Michelle Jenkins,1954-10-30,"0705 Kaitlin Junction, Jimmytown, GA 09439",Canada,UK,Business,2018-08-31,2892,LOW
CUST_4861,Seth Li,1968-09-08,"USS Boyer, FPO AA 58359",Singapore,USA,Individual,2022-12-12,1328,MEDIUM
CUST_4862,Caroline Rivera,2006-07-07,"USS Baker, FPO AE 02359",Brazil,Singapore,Business,2019-02-24,2715,LOW
CUST_4863,Crystal Martin,2000-07-03,"8862 Lisa Branch, Oscarside, CT 21520",Canada,Singapore,Business,2017-03-02,3439,LOW
CUST_4864,Christopher Ryan,1959-08-13,"7844 Geoffrey Forge, North Maria, MA 19011",USA,UAE,Individual,2016-12-21,3510,MEDIUM
CUST_4865,Pamela West,1951-09-24,"161 Conway Loop Suite 438, Taylorburgh, SD 88627",Germany,UAE,Individual,2025-06-27,400,HIGH
CUST_4866,Kari Miller,1973-09-28,"656 Brenda Causeway Apt. 232, Schwartzside, DE 75904",Canada,Australia,Business,2022-09-25,1406,MEDIUM
CUST_4867,Selena Hammond,1951-04-04,"43914 Heather Motorway Apt. 797, New Donna, MS 77521",USA,USA,Individual,2020-08-22,2170,MEDIUM
CUST_4868,Laura Anderson,1963-10-02,"1998 Jessica Expressway, Samanthaland, ND 36940",France,Australia,Individual,2018-03-28,3048,MEDIUM
CUST_4869,Mr. Michael Salas MD,1974-06-28,"84269 Matthew Prairie, Perezbury, MH 04284",Germany,Singapore,Business,2021-02-28,1980,MEDIUM
CUST_4870,Matthew Fernandez,1982-02-28,"399 Rodriguez Expressway, Lake Danielle, PW 58495",India,UK,Individual,2022-06-13,1510,MEDIUM
CUST_4871,Christopher Garza,1958-07-01,"661 Mcpherson Squares Apt. 522, New Erinfort, NJ 69958",India,Singapore,Business,2021-07-25,1833,MEDIUM
CUST_4872,Terrence Curry,1974-09-25,"7855 Barr Burg Apt. 351, East Jenniferburgh, LA 31492",India,UAE,Individual,2021-12-31,1674,MEDIUM
CUST_4873,Roy Morgan,1959-10-21,"Unit 9348 Box 2407, DPO AP 20217",USA,UAE,Individual,2023-07-15,1113,MEDIUM
CUST_4874,Autumn Vargas,1958-08-19,"199 Petty Camp Suite 842, Lake Kristenmouth, VA 83408",Canada,France,Individual,2022-10-19,1382,LOW
CUST_4875,Deborah Lara,1946-11-13,"170 Bruce Rue, Bellbury, MI 14720",Singapore,Singapore,Individual,2021-09-17,1779,MEDIUM
CUST_4876,Benjamin Parsons,1962-02-25,"900 Joseph Drive, Randybury, VT 28894",Australia,Germany,Business,2019-06-08,2611,LOW
CUST_4877,Kelly Stark,1995-09-06,"2299 Paige Ranch Apt. 934, North Kristen, TN 12292",India,UAE,Individual,2018-11-21,2810,MEDIUM
CUST_4878,Cameron Day,1946-09-11,"PSC 4672, Box 3947, APO AE 63992",Germany,Germany,Business,2016-08-18,3635,LOW
CUST_4879,Christina Wright,1989-12-19,"38509 Fisher Centers Suite 287, Taylorfurt, CT 03372",UAE,India,Individual,2022-06-10,1513,MEDIUM
CUST_4880,Lisa Wells,1959-09-10,"206 Joshua Cove, North Adrianshire, VA 15101",Australia,USA,Business,2020-09-24,2137,HIGH
CUST_4881,Lisa Moore,1959-09-30,"61904 Candace Track, Burgessville, MS 47059",Australia,UAE,Individual,2021-03-27,1953,MEDIUM
CUST_4882,Michelle Davenport,1980-07-13,"70449 Cristian Mountains, Hardingmouth, NJ 99496",USA,Singapore,Individual,2022-10-31,1370,MEDIUM
CUST_4883,Sandra Gardner,1969-12-29,"8031 Gillespie Valleys Suite 100, Danielshire, FL 48348",Canada,Singapore,Business,2025-07-09,388,HIGH
CUST_4884,Jeffrey Leon,1994-09-21,"18965 Cheryl Common, Port Benjamin, NE 77331",Australia,UAE,Business,2017-09-06,3251,HIGH
CUST_4885,Tanya Durham,1981-01-27,"8618 Walker Drive, Barbarafort, WA 36437",Germany,Australia,Individual,2025-07-19,378,HIGH
CUST_4886,Terry Vazquez,1954-05-21,"107 Mack Alley, Myersborough, NY 23846",USA,Brazil,Business,2022-12-14,1326,MEDIUM
CUST_4887,Valerie Garcia,1976-01-05,"02034 Martinez Via Suite 497, Yvettetown, CT 93013",UK,France,Individual,2020-06-06,2247,LOW
CUST_4888,Ashley Jordan,1959-10-22,"606 Matthew Mill, North Evantown, ID 50962",Singapore,Germany,Business,2017-04-15,3395,HIGH
CUST_4889,Laura Brown,1960-07-04,"7195 George Bridge, Clintonside, CO 91303",UK,UK,Individual,2019-11-06,2460,LOW
CUST_4890,Tracy Harvey,1981-05-20,"81688 William Rue, East Shellyshire, NJ 33508",India,Australia,Business,2019-03-17,2694,HIGH
CUST_4891,Catherine Blackwell,1952-09-13,"5014 Washington Shoals, East Tony, NV 80202",USA,India,Individual,2020-09-28,2133,MEDIUM
CUST_4892,Robert Shaw,1977-06-23,"01352 Case Cove, East Melanieville, MI 41512",USA,Australia,Business,2023-07-22,1106,LOW
CUST_4893,Alexander Vasquez,1980-02-17,"504 Jessica Divide, Andrewhaven, NC 15088",Australia,Australia,Business,2025-01-13,565,HIGH
CUST_4894,Victoria Kennedy,2007-12-17,"5884 Candice Pines, Stephaniefurt, WY 94012",Germany,UAE,Individual,2019-04-22,2658,LOW
CUST_4895,Cheryl Cox,1989-01-22,"58142 Joseph Prairie, South Davidville, NV 69396",India,France,Business,2020-10-25,2106,LOW
CUST_4896,Jeremy Ramirez,1950-07-02,"40586 Huerta Ridges Apt. 795, Newtonland, NE 04029",Australia,UK,Business,2018-06-11,2973,HIGH
CUST_4897,Wendy Hogan,1957-04-01,"57049 Molly Throughway Suite 323, North Jessicamouth, CA 70912",Canada,India,Business,2018-03-10,3066,MEDIUM
CUST_4898,John Mcgee MD,2003-03-23,"814 Matthew Parkway Suite 142, Yangburgh, IN 99089",UAE,UAE,Individual,2017-02-14,3455,HIGH
CUST_4899,Jesse Gonzalez,1984-03-24,"PSC 6696, Box 2331, APO AE 89343",UAE,India,Individual,2025-05-09,449,HIGH
CUST_4900,Terry Henson,1989-12-24,"0880 Ortega Fort, Ginaport, GU 18471",UAE,UK,Business,2019-07-12,2577,HIGH
CUST_4901,Joshua Pierce,1989-08-20,"8811 Stanley Unions Suite 538, Jimenezburgh, KY 39023",Singapore,Canada,Individual,2020-11-11,2089,HIGH
CUST_4902,David Garcia,1998-04-02,"PSC 6947, Box 0282, APO AA 09030",Canada,Canada,Business,2025-02-02,545,LOW
CUST_4903,Rachel Sullivan,1974-09-07,"257 Walters Fork, South Stephanie, TN 67022",UK,Canada,Business,2017-04-25,3385,MEDIUM
CUST_4904,Cynthia Johnson,1964-07-30,"892 Tina Mountains, Lake Vanessa, HI 47946",Canada,Australia,Individual,2017-11-30,3166,LOW
CUST_4905,Bailey Johnson,1987-07-25,"385 Steven Wall Apt. 936, Port Maria, FL 64632",Canada,Brazil,Business,2023-11-28,977,LOW
CUST_4906,Steven Hernandez,1974-05-20,"20506 Zachary Island Suite 885, North Terryfort, ME 65528",UAE,UK,Individual,2016-10-21,3571,HIGH
CUST_4907,Larry Clark,2006-01-08,"162 Linda Parkway, Maryside, VA 93670",France,Germany,Business,2020-03-03,2342,HIGH
CUST_4908,Alyssa Reed,1958-06-03,"156 Rivera Hills, West Randyview, DC 70974",India,Germany,Individual,2020-08-28,2164,HIGH
CUST_4909,Kendra Gillespie,1949-12-26,"183 Martin Stream Apt. 303, East Lori, NH 30182",France,Brazil,Individual,2023-10-09,1027,MEDIUM
CUST_4910,Mr. Alexander Butler MD,1978-03-19,"PSC 3564, Box 9776, APO AE 54986",Singapore,Singapore,Individual,2025-05-14,444,HIGH
CUST_4911,Cameron Scott,1993-04-20,"878 White Forge, Lake Shannon, LA 21897",Canada,Brazil,Business,2017-06-14,3335,LOW
CUST_4912,Anthony Smith,1948-10-04,"81874 Teresa Terrace Suite 926, Donnaside, MO 73148",France,USA,Individual,2016-10-24,3568,HIGH
CUST_4913,Teresa Harris,1972-04-15,"003 Cassandra Hollow Apt. 593, West Josemouth, ME 02164",Singapore,Canada,Individual,2020-05-28,2256,HIGH
CUST_4914,Keith Arnold,1976-08-15,"243 Christopher Fork, Millerfurt, OH 78609",Germany,Brazil,Individual,2021-05-11,1908,MEDIUM
CUST_4915,Christine Thompson,1962-10-15,"Unit 8589 Box 3636, DPO AA 30861",UK,UAE,Individual,2025-12-19,225,MEDIUM
CUST_4916,Kristopher Cruz,1958-03-10,"767 Johnston Skyway Suite 436, Port Kathleen, GU 52724",UK,India,Individual,2023-10-12,1024,MEDIUM
CUST_4917,Andrea Rivas MD,1965-05-29,"00880 Brown Squares, Huntton, IA 22511",Canada,India,Individual,2018-05-01,3014,LOW
CUST_4918,Michael Edwards,1947-07-07,"027 Serrano Lights, South Coltonview, MI 93981",Australia,USA,Business,2021-10-07,1759,MEDIUM
CUST_4919,Cheryl Sweeney,1951-07-31,"13271 Timothy Forks, West Kevin, LA 88687",Brazil,UAE,Individual,2019-06-27,2592,HIGH
CUST_4920,Michael Paul,1954-02-20,"866 Colin Rest Suite 828, New Christopherbury, MP 59000",Canada,India,Business,2021-09-14,1782,LOW
CUST_4921,Brian Keller,2008-01-02,"090 Salinas Lock, Bartonchester, UT 07411",USA,France,Individual,2022-03-25,1590,HIGH
CUST_4922,Jenna Hunt,1992-05-28,"435 Harry Key, Jenniferville, AS 65549",UK,Brazil,Individual,2017-03-11,3430,MEDIUM
CUST_4923,Jaime Freeman,1991-01-14,"23579 Daniel Highway Suite 338, Armstrongmouth, IL 03296",India,France,Business,2024-06-20,772,MEDIUM
CUST_4924,Edward Holden MD,1997-09-18,"268 Pierce Circle, Port Carolyn, FL 03056",Germany,Australia,Business,2017-03-14,3427,MEDIUM
CUST_4925,Gary Mckay,1951-05-27,"1796 Pruitt Greens, South Troyton, MO 03374",USA,Canada,Business,2018-01-15,3120,MEDIUM
CUST_4926,Stacy Conley,1971-04-17,"1086 Freeman Springs, East Michael, TX 87728",Germany,France,Individual,2024-02-12,901,MEDIUM
CUST_4927,Richard Williams,1959-02-01,"542 Prince Fall Suite 326, Thompsonmouth, ID 36932",Brazil,Australia,Individual,2025-07-09,388,HIGH
CUST_4928,Elizabeth Peck,1984-06-20,"203 Katherine Turnpike Apt. 934, Michaelside, NE 90771",Germany,Australia,Business,2022-06-19,1504,MEDIUM
CUST_4929,Robert Bradley,1960-07-17,"966 Parker Pass Suite 696, Millerberg, VA 69475",France,UAE,Business,2023-12-12,963,LOW
CUST_4930,Janice Shields,2005-01-12,"846 Justin Gateway Apt. 932, North Julie, NJ 02837",UK,UAE,Business,2025-11-18,256,LOW
CUST_4931,Jennifer Collins,1984-02-10,"2604 Kimberly Mountain Apt. 009, Baileymouth, TN 54664",Canada,USA,Business,2020-07-27,2196,LOW
CUST_4932,James Berg,1998-11-27,"0007 Bennett Shores Apt. 952, Karifurt, OK 18245",UK,Canada,Individual,2025-05-10,448,LOW
CUST_4933,Michael Montgomery,1991-08-09,"66682 Kenneth Village Suite 616, East Vanessashire, IA 34777",UAE,USA,Individual,2021-06-21,1867,MEDIUM
CUST_4934,Elaine Mann,1970-04-17,"4855 Pham Mountain Apt. 919, Davidside, RI 41111",USA,Singapore,Individual,2020-01-28,2377,LOW
CUST_4935,Randy Gonzales,1992-10-02,"017 Hale Branch, Michaelport, WA 20028",Singapore,Singapore,Individual,2016-10-05,3587,MEDIUM
CUST_4936,Andre Martinez,1966-07-16,"770 Rebecca Flat Apt. 833, North Adammouth, MA 38983",Australia,Australia,Business,2026-04-02,121,HIGH
CUST_4937,Karen Allen,1968-01-10,"USCGC Graham, FPO AA 62324",Canada,Germany,Individual,2022-06-28,1495,LOW
CUST_4938,Michael Schwartz,1948-11-19,"079 Erin Coves Suite 285, New James, GU 33083",Brazil,Brazil,Individual,2022-03-16,1599,LOW
CUST_4939,Gary Flores,1974-07-05,"572 Fowler Key, South Toddville, ID 26854",Australia,Canada,Business,2025-10-13,292,MEDIUM
CUST_4940,Erica West,1996-01-17,"USS Cruz, FPO AE 39092",France,Singapore,Individual,2021-06-22,1866,HIGH
CUST_4941,Kevin Mendez,1983-04-02,"USNV Reyes, FPO AA 63301",Brazil,Brazil,Business,2025-12-20,224,HIGH
CUST_4942,Ashley Carr,1971-11-22,"2046 Regina Land Apt. 910, Carterfort, CA 08179",Germany,Canada,Individual,2025-12-23,221,LOW
CUST_4943,Jacob Hill,1982-03-14,"385 Kristine Harbors Suite 806, South Scottview, NJ 69356",UAE,Canada,Business,2025-02-27,520,HIGH
CUST_4944,Dustin Edwards,1967-11-26,"Unit 9199 Box 1545, DPO AA 53656",UK,Brazil,Individual,2023-03-09,1241,LOW
CUST_4945,Derek Garcia,1957-02-05,"PSC 1577, Box 3099, APO AE 03864",India,Brazil,Individual,2019-04-30,2650,LOW
CUST_4946,Adam Rangel,1958-03-11,"230 Moore Village, Lake Amandaside, OR 14022",Brazil,India,Individual,2021-03-30,1950,HIGH
CUST_4947,Wendy Delgado,2005-10-18,"8362 Karen Islands Suite 307, South Kimberlyburgh, MD 73578",Canada,India,Business,2024-01-03,941,MEDIUM
CUST_4948,Michael Fry,1980-06-02,"516 William Motorway Suite 956, East Danielton, WV 25993",India,Canada,Individual,2023-08-16,1081,MEDIUM
CUST_4949,Timothy Johnston,1960-03-01,"33380 Isaac Flat, Reynoldsport, IL 88740",USA,Singapore,Business,2025-09-08,327,LOW
CUST_4950,Edward Smith,1961-10-30,"5003 Taylor Oval Suite 665, East Maria, NC 40205",France,India,Individual,2016-10-18,3574,HIGH
CUST_4951,Charles Mcgrath,1993-04-18,"04876 Roberts Extensions, North Jeffhaven, IL 02962",Brazil,France,Business,2023-02-20,1258,MEDIUM
CUST_4952,Jessica Thompson,1958-11-05,"167 Rachel Stream Suite 661, Abigailport, MD 97496",Brazil,USA,Individual,2021-08-19,1808,LOW
CUST_4953,Michael Ross,1959-02-22,"20894 Smith Knolls Apt. 995, East Joelstad, IA 29947",UK,UK,Individual,2026-05-13,80,MEDIUM
CUST_4954,John Jones,2007-10-31,"75542 Schmidt Pike, Sanchezburgh, AZ 72721",USA,Germany,Business,2022-10-23,1378,LOW
CUST_4955,Mrs. Melinda Lopez MD,1961-09-14,"63565 Lopez Glens Apt. 401, Patriciaview, CT 76604",UK,Germany,Individual,2018-05-02,3013,LOW
CUST_4956,Tony Brown,1972-06-11,"Unit 3682 Box 2156, DPO AE 79564",France,UK,Business,2022-03-21,1594,MEDIUM
CUST_4957,David Wilson II,1953-07-11,"4004 David Ridge Apt. 405, Anthonyhaven, MI 60263",UK,Australia,Individual,2019-07-31,2558,LOW
CUST_4958,Craig Hobbs,1958-06-17,"PSC 3593, Box 9435, APO AA 68056",Germany,USA,Individual,2019-02-21,2718,LOW
CUST_4959,Amy Leonard,1978-03-16,"1130 Smith Orchard, East Sara, KS 61967",USA,Canada,Individual,2020-10-27,2104,HIGH
CUST_4960,Kelly Gonzalez,1957-04-29,"641 Clark Freeway Suite 914, Gomezshire, GU 63951",UAE,USA,Business,2016-12-23,3508,LOW
CUST_4961,John Henderson,1951-09-19,"949 Candace Gardens, Rodriguezburgh, VT 05980",USA,Australia,Business,2020-03-28,2317,MEDIUM
CUST_4962,Monica Hernandez,1998-01-28,"81213 Kelsey Plaza, Donaldmouth, MO 55971",France,Singapore,Business,2026-02-12,170,MEDIUM
CUST_4963,Megan Farmer,1963-11-21,"0834 Mcguire Cape Apt. 662, South Michaelshire, GU 49692",Brazil,Brazil,Individual,2021-10-25,1741,LOW
CUST_4964,Troy Richard,1989-03-08,"50308 Makayla Groves, Jenniferside, NV 16338",USA,Canada,Business,2021-12-06,1699,HIGH
CUST_4965,Rita Kim,1995-12-18,"098 Donald Gateway, North Ricky, WA 95752",UK,Canada,Business,2018-07-22,2932,LOW
