customer_id,customer_name,date_of_birth,address,country,nationality,customer_type,account_created_date,account_age_days,risk_rating,age,watchlist_match,total_transactions,total_amount,avg_transaction_amount,max_transaction_amount,international_transactions
CUST_3998,Jon Greene,1982-07-21,"1148 Rocha Isle, West Nathaniel, ME 40511",UAE,Brazil,Individual,2022-12-08,1332,1,44,0,2.0,31195.2,15597.6,30353.74,2.0
CUST_3999,Becky Nolan,1966-01-03,"38585 John View, Janetmouth, PA 32542",Canada,France,Business,2018-10-13,2849,2,60,0,3.0,113388.35,37796.11666666667,49156.01,2.0
CUST_4000,Donald Schmidt,1951-06-22,"1212 James Pines, Sheilaberg, CT 65152",India,Australia,Business,2022-03-12,1603,2,75,0,8.0,231183.84,28897.98,49368.87,7.0
CUST_4001,Brandy Roberts,1999-03-03,"0901 Cooper Shores, Benjaminberg, NV 31099",Singapore,Brazil,Business,2016-10-21,3571,2,27,0,2.0,74752.03,37376.015,41255.31,2.0
CUST_4002,Mary Caldwell,1964-07-30,"680 Miller Course Apt. 764, Anahaven, MP 33280",UK,UAE,Individual,2025-02-12,535,1,62,0,4.0,130208.29,32552.0725,42805.52,4.0
CUST_4003,Richard Robinson,1978-05-30,"3419 Smith Drives, West Stefanie, MP 17440",Canada,UAE,Individual,2023-07-29,1099,2,48,0,6.0,168749.41,28124.90166666667,43816.01,6.0
CUST_4004,Nicole Patterson,2004-07-03,"28649 Clark View Suite 802, East Alyssa, NV 28065",Canada,Singapore,Business,2017-08-13,3275,1,22,0,6.0,172015.95,28669.325,45850.92,6.0
CUST_4005,Alexis Harmon,1964-08-01,"51495 Kimberly Point Suite 675, West Ericaview, PR 39071",USA,India,Business,2026-01-27,186,2,62,0,4.0,106415.01000000001,26603.752500000002,32960.04,4.0
CUST_4006,Stacey Jensen,1957-06-02,"347 Johnston Well Suite 145, West Toddshire, VI 78780",Canada,Singapore,Business,2022-03-01,1614,2,69,0,4.0,79707.85,19926.9625,37257.21,1.0
CUST_4007,Krista Oneal,1953-02-12,"584 Myers Wells, West Stevenland, TN 99225",Canada,Germany,Individual,2022-09-30,1401,2,73,0,5.0,136493.28,27298.656,45956.54,5.0
CUST_4008,Bradley Lopez,1966-06-08,"9415 Matthew Points, Sabrinaton, CT 33465",UK,Australia,Individual,2016-09-12,3610,1,60,0,7.0,149874.4,21410.62857142857,47920.67,7.0
CUST_4009,Benjamin Lam,1992-11-25,"860 Miguel Gardens Suite 221, Maryburgh, HI 55224",UAE,USA,Individual,2023-03-18,1232,0,34,0,8.0,200969.1,25121.1375,47975.62,8.0
CUST_4010,Christine Bowers,2001-01-04,"0690 Mcguire Trail Suite 649, Pruittville, MS 03146",USA,USA,Business,2025-12-24,220,1,25,0,2.0,30233.12,15116.56,28569.68,2.0
CUST_4011,Tammy Ramirez,2007-07-30,"Unit 7297 Box 7839, DPO AA 14624",Canada,UK,Individual,2026-04-21,102,1,19,0,4.0,124960.26999999999,31240.067499999997,41905.95,3.0
CUST_4012,Anna Moore,1991-07-24,"1728 Sharp Creek, North Dawn, ME 13518",Australia,India,Business,2026-06-25,37,1,35,1,7.0,419279.03,59897.00428571429,267927.0,6.0
CUST_4013,Paul Davis,1965-08-26,"096 Martin Drives, New Nathan, PA 86057",India,France,Business,2018-07-15,2939,0,61,1,3.0,67914.16,22638.053333333333,27425.99,2.0
CUST_4014,Misty Lozano,1983-02-01,"66071 Drew Stravenue Suite 010, Williamshaven, VT 81390",Germany,USA,Business,2022-08-14,1448,0,43,0,12.0,299782.52,24981.876666666667,49939.53,11.0
CUST_4015,David Wood,1958-08-17,"20165 Andrews Ranch, South Tracy, AS 10384",UK,Brazil,Individual,2018-03-07,3069,2,68,0,3.0,99491.02,33163.67333333333,40434.87,3.0
CUST_4016,Anthony Moore,1957-05-02,"50918 Mcgee Forks Suite 989, Andrewhaven, NH 55375",France,UK,Business,2022-08-22,1440,2,69,0,4.0,109857.49,27464.3725,48070.23,4.0
CUST_4017,Jacob Duarte,1964-11-24,"5557 Tracy Ville, Carterberg, MN 08120",Singapore,France,Business,2017-09-08,3249,1,62,0,6.0,134807.69,22467.948333333334,46614.35,6.0
CUST_4018,Kimberly Wall,1999-03-25,"936 Michael Rapids Suite 095, Caitlintown, IN 49654",Brazil,France,Business,2018-05-04,3011,2,27,0,6.0,127046.45,21174.408333333333,45318.62,5.0
CUST_4019,Timothy Rodriguez,1971-02-01,"Unit 9336 Box 4971, DPO AP 59239",Brazil,Brazil,Business,2020-09-06,2155,0,55,0,3.0,84032.84,28010.946666666667,41007.33,3.0
CUST_4020,Hannah Jacobs,1986-10-21,"USS Mann, FPO AP 02252",Singapore,India,Individual,2022-01-19,1655,0,40,0,4.0,110031.75,27507.9375,33903.87,4.0
CUST_4021,David Hodge,1958-02-26,"74381 William Mount Suite 859, North Jamesmouth, MP 55004",Singapore,USA,Individual,2020-03-15,2330,0,68,0,6.0,241257.21,40209.534999999996,141923.0,6.0
CUST_4022,Pamela Potter,1967-08-19,"9927 Jeremiah Garden Suite 991, Hunterland, AL 03876",Brazil,UAE,Business,2017-10-25,3202,0,59,0,3.0,46850.49,15616.83,28114.27,3.0
CUST_4023,Benjamin Bailey,2005-01-19,"0880 Garrett Summit, Tyronetown, PR 77892",India,Australia,Business,2024-03-01,883,2,21,0,7.0,833911.88,119130.26857142858,708970.0,4.0
CUST_4024,Robin Johnson,1955-06-26,"Unit 1103 Box 4489, DPO AE 10371",France,Germany,Individual,2022-08-30,1432,1,71,0,8.0,250512.41,31314.05125,48539.99,8.0
CUST_4025,Jason Allen,1951-03-15,"605 Jessica Ports Apt. 739, Lake Adam, DE 32117",Brazil,Germany,Individual,2016-10-11,3581,0,75,0,6.0,148417.29,24736.215,44398.03,6.0
CUST_4026,Eddie Russell,1949-12-15,"365 Brian Ville Suite 886, Lake Susan, ND 75246",Germany,Australia,Individual,2024-06-29,763,2,77,0,4.0,64516.03999999999,16129.009999999998,31446.66,3.0
CUST_4027,Samantha Price,1984-12-06,"88875 Joshua Rapid, Port Kyle, FM 28060",India,UK,Individual,2017-12-07,3159,0,42,0,8.0,171177.02,21397.1275,42677.02,7.0
CUST_4028,Gloria Hansen,1961-05-22,"USNS Johnson, FPO AA 28444",UK,Brazil,Business,2023-09-17,1049,1,65,0,6.0,188220.5,31370.083333333332,47559.75,6.0
CUST_4029,Anthony Taylor,1999-07-02,"4923 Friedman Gardens, New Michaelbury, NY 92629",Australia,Brazil,Individual,2023-09-04,1062,1,27,0,4.0,1046836.57,261709.1425,987718.0,4.0
CUST_4030,Jessica English,1956-08-23,"304 Christina Park Apt. 268, Sharonfurt, WI 15685",Canada,Australia,Individual,2026-07-08,24,0,70,0,2.0,28225.57,14112.785,24332.26,1.0
CUST_4031,April Henderson,1997-08-09,"398 James Run Suite 514, Port Jadebury, CA 39814",USA,UK,Individual,2018-09-05,2887,1,29,0,5.0,153874.56,30774.912,41300.9,4.0
CUST_4032,Donald Wells,1992-12-14,"1356 Reynolds Junction Suite 079, South Kellychester, UT 66843",Brazil,Canada,Individual,2019-03-10,2701,2,34,0,5.0,137830.07,27566.014000000003,41402.74,4.0
CUST_4033,Amy Chambers,1971-10-19,"1952 Anderson Camp, Rebeccahaven, DE 40157",Germany,Brazil,Individual,2023-01-19,1290,2,55,0,9.0,191625.96,21291.77333333333,37483.92,7.0
CUST_4034,Carla Payne,1972-04-03,"004 Rose Roads Apt. 652, New Charles, OR 56787",Germany,UK,Individual,2018-09-01,2891,0,54,0,4.0,70198.08,17549.52,49771.63,3.0
CUST_4035,Michelle Nash,1989-10-13,"740 Green Flats Suite 831, South Stephenstad, OR 27370",France,India,Business,2026-01-26,187,0,37,0,6.0,158932.12,26488.686666666665,42806.22,6.0
CUST_4036,Kristin Savage,1958-01-25,"3872 Nelson Centers Suite 041, Greenbury, TN 50368",India,India,Business,2016-12-13,3518,1,68,0,2.0,69666.34,34833.17,37613.51,2.0
CUST_4037,Steven Boone,1991-11-17,"0953 Coleman Hills, Scottside, SC 37365",Singapore,Australia,Individual,2024-07-16,746,0,35,0,6.0,118327.12,19721.186666666665,46861.35,6.0
CUST_4038,Jennifer Hardy,1971-05-16,"3970 Parker Mission, New Caitlin, DC 71009",India,Germany,Individual,2018-11-15,2816,2,55,0,3.0,105029.51,35009.83666666666,47993.17,3.0
CUST_4039,Michael James,1950-11-04,"588 Moore Underpass, Port Alexandermouth, NE 87305",Singapore,France,Business,2016-09-05,3617,0,76,0,8.0,161868.4,20233.55,47930.65,8.0
CUST_4040,Chelsea Li,1980-11-09,"6909 Angela Greens Apt. 935, Port Ryan, AK 17550",Singapore,USA,Individual,2020-09-10,2151,0,46,0,3.0,37947.17,12649.056666666665,31859.77,1.0
CUST_4041,Eric Flynn,1950-05-11,"76867 Phillips Trafficway Apt. 936, North Melaniechester, NE 94380",Brazil,Brazil,Business,2018-05-08,3007,1,76,0,8.0,235444.94,29430.6175,44352.47,7.0
CUST_4042,Mary Powell,1998-03-03,"62360 Jonathan Path, North Maurice, OH 17702",Singapore,USA,Business,2024-03-19,865,0,28,0,2.0,71027.18,35513.59,42526.52,2.0
CUST_4043,Joseph Martinez,2003-10-04,"11517 Kelly Circle, Millerfurt, MH 25608",India,Canada,Individual,2022-09-11,1420,0,23,0,4.0,136585.38,34146.345,49461.73,4.0
CUST_4044,Catherine Munoz,1949-10-18,"7910 Estrada Route, Robertbury, VA 93022",UK,Germany,Individual,2024-05-21,802,2,77,0,2.0,21701.03,10850.515,16396.53,1.0
CUST_4045,Shaun Atkins,1970-09-30,"24276 Harrison Way Suite 855, North Rebeccaland, MP 65421",Australia,France,Business,2022-07-22,1471,2,56,0,7.0,172098.08000000002,24585.440000000002,40243.37,7.0
CUST_4046,Michael Myers,1980-01-27,"33991 Brown Trail Suite 708, South Krystal, KS 49852",UAE,UAE,Business,2020-01-17,2388,0,46,0,10.0,352183.69,35218.369,46505.53,9.0
CUST_4047,Julie Martin,1986-07-13,"159 Becker Passage, Brittanybury, WY 15204",Brazil,USA,Business,2025-08-04,362,0,40,1,3.0,82188.68,27396.226666666666,49881.35,3.0
CUST_4048,Sandra Lopez,1984-06-24,"91873 Aguilar Ways, Stevenhaven, MH 16450",Germany,Canada,Business,2020-12-04,2066,0,42,0,4.0,136808.77,34202.1925,47491.65,4.0
CUST_4049,Taylor Sullivan,1949-05-19,"814 Brenda Meadows Apt. 661, East Ashleyfort, NC 92781",Brazil,Singapore,Business,2021-04-26,1923,2,77,0,5.0,101027.34999999999,20205.469999999998,48701.52,5.0
CUST_4050,Rachel Green,2001-05-10,"652 Devin Crossroad, Joshuaview, PW 44504",UAE,Germany,Individual,2020-05-01,2283,2,25,0,5.0,94991.93,18998.386,38303.27,5.0
CUST_4051,Jean Holder,2005-10-14,"75189 Barron Turnpike Suite 262, East Kristenshire, IA 30474",Germany,Germany,Business,2026-02-01,181,0,21,0,5.0,138010.19,27602.038,42132.18,5.0
CUST_4052,Heidi Escobar,1973-08-30,"287 Christopher River, Port Ashleyberg, ID 45357",UK,Brazil,Individual,2022-01-02,1672,0,53,0,5.0,133755.57,26751.114,46390.0,5.0
CUST_4053,Matthew Krause,1972-08-01,"5388 Morgan Tunnel Apt. 514, New Amandaside, NV 19267",Australia,USA,Individual,2025-10-25,280,0,54,0,3.0,76609.41,25536.47,49610.49,2.0
CUST_4054,Terry Lee,1948-08-27,"506 Jeremy Viaduct Suite 683, Kimton, MH 76903",India,India,Business,2017-08-13,3275,2,78,0,5.0,95442.88,19088.576,34419.71,5.0
CUST_4055,Kevin Reed,1965-01-30,"7067 Kyle Camp, Turnerfurt, ND 92789",Germany,USA,Business,2016-12-22,3509,2,61,0,3.0,26995.57,8998.523333333333,26957.59,3.0
CUST_4056,Kelly Sanders,1972-09-20,"8860 Kimberly Groves, Jeanborough, ND 99331",Brazil,Germany,Individual,2025-09-04,331,2,54,0,4.0,64655.579999999994,16163.894999999999,32959.63,4.0
CUST_4057,Joshua Hernandez,1984-04-23,"584 Ortiz Stravenue, East Vickistad, VI 31930",UAE,France,Business,2019-05-09,2641,1,42,1,7.0,119042.54000000001,17006.077142857142,30423.18,6.0
CUST_4058,Lisa Young,2007-07-18,"5405 Moreno Square, Kellystad, WA 04998",Singapore,UAE,Business,2024-05-12,811,1,19,0,3.0,85749.81,28583.27,34030.7,3.0
CUST_4059,Derrick Humphrey,1969-12-08,"0217 Thompson Drives, Lake Shannonside, MT 89106",Australia,Germany,Individual,2016-10-28,3564,2,57,0,5.0,75094.85,15018.970000000001,25673.38,5.0
CUST_4060,Glen Hurley,1964-03-08,"486 Jennifer Shoals Suite 696, Lake Garrettmouth, KY 75397",Germany,Canada,Business,2024-03-28,856,1,62,0,4.0,60893.66,15223.415,32871.41,4.0
CUST_4061,Tyler Reed,2001-10-11,"USNV Wood, FPO AA 98384",India,UAE,Individual,2017-05-05,3375,0,25,0,5.0,184351.2,36870.240000000005,47899.57,4.0
CUST_4062,Paula Williams,1998-04-28,"410 Sweeney Heights Suite 236, Garrettview, DE 05985",Brazil,UAE,Individual,2018-06-25,2959,1,28,0,8.0,165067.59,20633.44875,47538.26,8.0
CUST_4063,Adam Hughes,1964-06-23,"958 Brooks Island Apt. 882, Vaughnfurt, AL 24141",USA,UK,Business,2020-02-24,2350,2,62,0,5.0,190008.99,38001.797999999995,49795.26,5.0
CUST_4064,Jeffrey Winters,1949-01-03,"728 Victor Well, New Alyssaside, MT 92749",Singapore,UK,Individual,2017-10-26,3201,1,77,0,4.0,61503.19,15375.7975,35744.64,4.0
CUST_4065,Crystal Fletcher,2006-03-06,"8105 Cody Flat, Kathrynhaven, OK 94030",UK,UK,Business,2018-01-08,3127,1,20,0,10.0,235746.42,23574.642,46144.62,8.0
CUST_4066,Emily Wolf,2001-04-28,"1956 Shane Coves, North Jacobbury, OK 69822",UK,UAE,Business,2019-08-02,2556,2,25,0,8.0,126297.02,15787.1275,49805.3,8.0
CUST_4067,Lauren Mann,1950-04-09,"62439 Blackwell Motorway Suite 138, Gregorybury, OR 21530",India,France,Individual,2021-06-07,1881,2,76,0,6.0,156849.96,26141.66,47694.76,6.0
CUST_4068,David Walker,1993-10-04,"136 Davis Port Apt. 970, Deleonburgh, MS 62569",France,UK,Business,2017-03-17,3424,2,33,0,10.0,262302.52,26230.252,45198.51,9.0
CUST_4069,Kimberly Price,1961-12-07,"311 Kimberly Village, Frazierberg, PR 12559",Singapore,USA,Individual,2021-08-11,1816,2,65,0,6.0,115195.29,19199.215,38098.36,6.0
CUST_4070,James Myers,1996-11-03,"7662 Boyd Via, Sparksburgh, CO 48841",France,USA,Individual,2021-03-02,1978,2,30,0,5.0,110289.81999999999,22057.964,35101.43,4.0
CUST_4071,Dana Burke,1985-11-11,"55298 Downs Hill Suite 219, West Patriciaberg, MO 28649",India,Singapore,Individual,2017-11-20,3176,0,41,0,7.0,487898.77,69699.82428571429,354127.0,6.0
CUST_4072,Stacy Ryan,1952-03-22,"1041 Debbie Rapids Apt. 810, Lake Tiffanytown, CA 74031",Germany,India,Individual,2022-06-27,1496,2,74,0,7.0,128387.31999999999,18341.045714285712,30268.71,6.0
CUST_4073,Erik Taylor,2003-09-17,"10983 Roberts Course Apt. 847, Cherylfort, FM 18161",Australia,Australia,Individual,2023-06-18,1140,2,23,0,2.0,72598.71,36299.355,49902.4,2.0
CUST_4074,Elizabeth Wright,1956-12-01,"77874 Smith Fort, New Jonathanhaven, CA 06095",Singapore,Singapore,Business,2018-01-27,3108,0,70,0,4.0,126374.76,31593.69,42034.0,4.0
CUST_4075,Robert Cowan,1957-05-14,"774 Brittany Lock Suite 222, Kemphaven, UT 33128",Australia,Canada,Business,2019-11-06,2460,1,69,0,9.0,209602.69,23289.187777777777,48219.67,7.0
CUST_4076,Stephanie Haynes,1962-11-01,"702 Bond Mount, Lake Tyler, AS 65112",UK,USA,Individual,2020-09-27,2134,0,64,0,7.0,191956.68,27422.382857142857,47370.71,6.0
CUST_4077,Anna Banks,1949-12-26,"06039 Patricia Park, Smithfort, TN 15881",Australia,Canada,Individual,2024-01-07,937,0,77,0,6.0,144843.77000000002,24140.628333333338,41160.91,6.0
CUST_4078,John Powell,1988-12-19,"634 Graham Summit Suite 686, Teresatown, FL 46325",Brazil,USA,Individual,2019-05-16,2634,1,38,0,3.0,81941.72,27313.906666666666,42803.52,3.0
CUST_4079,Henry Rose,1992-07-24,"747 Janice Tunnel Apt. 208, New Jenniferbury, UT 19862",Canada,India,Individual,2017-12-01,3165,1,34,0,6.0,154188.83000000002,25698.138333333336,47840.98,5.0
CUST_4080,Jay Archer,1968-06-02,"814 Anthony Prairie Suite 142, East Kathyshire, GA 46791",India,Canada,Business,2021-12-02,1703,0,58,0,8.0,863272.58,107909.0725,766321.0,8.0
CUST_4081,Sergio May,1950-07-22,"105 Elizabeth Street, Walkerstad, TN 12787",Canada,India,Individual,2018-11-16,2815,0,76,1,8.0,232860.93,29107.61625,47541.74,7.0
CUST_4082,Anna Bell,1960-08-19,"207 Scott Greens, North Heather, DC 70129",Canada,Canada,Individual,2020-01-11,2394,1,66,0,3.0,37551.68,12517.226666666667,18320.13,3.0
CUST_4083,Jennifer Curtis,1954-09-20,"19313 Higgins Brook, Aprilhaven, LA 96250",Singapore,Singapore,Individual,2025-07-28,369,2,72,0,5.0,174418.91999999998,34883.784,47605.56,5.0
CUST_4084,Joseph Mills,1958-01-15,"366 Tammy Pass, Christensenborough, NV 30664",USA,USA,Business,2026-03-20,134,2,68,0,8.0,243062.34,30382.7925,45758.41,6.0
CUST_4085,Crystal Fuller,1979-09-23,"87812 Joseph Burgs, Port Alexaview, HI 04071",Australia,UAE,Individual,2021-07-30,1828,2,47,0,4.0,213558.33000000002,53389.582500000004,163755.0,4.0
CUST_4086,Denise Mcdowell,1945-09-07,"USCGC Anderson, FPO AP 09257",Singapore,India,Business,2022-09-06,1425,0,81,0,4.0,121562.95,30390.7375,39996.92,4.0
CUST_4087,Shelby Anderson,1987-09-25,"114 Timothy Knoll Suite 187, Lake Crystal, IL 75066",Germany,Singapore,Business,2021-03-06,1974,0,39,0,6.0,767312.79,127885.46500000001,659046.0,5.0
CUST_4088,Amanda Lane,1981-04-28,"PSC 7988, Box 6978, APO AE 24267",Australia,UK,Business,2021-02-19,1989,2,45,0,6.0,169748.62,28291.436666666665,43980.29,6.0
CUST_4089,Alexis Ryan,1948-06-03,"68548 Pearson Tunnel Apt. 767, Jeremyhaven, RI 82527",India,Canada,Individual,2020-10-26,2105,0,78,0,4.0,95264.59999999999,23816.149999999998,43058.52,4.0
CUST_4090,Jasmine Woodward,1976-05-26,"41564 Elizabeth Fields, Mayoville, NC 94145",UK,USA,Business,2020-04-01,2313,2,50,0,6.0,142872.27,23812.045,48748.78,5.0
CUST_4091,Alyssa Wright,1975-01-14,"14188 Powell Station Suite 554, Port Andreaville, ID 66905",Australia,Canada,Individual,2022-10-03,1398,1,51,0,4.0,1062742.1,265685.525,963976.0,4.0
CUST_4092,Austin Brown,1968-07-27,"4126 Santos Lodge Apt. 139, Simmonsmouth, ME 48411",Australia,France,Individual,2022-11-06,1364,2,58,0,7.0,145754.22,20822.03142857143,34312.66,5.0
CUST_4093,Judith Hinton,1958-04-24,"9854 Daisy Summit Suite 143, South Ashley, WI 05321",India,Singapore,Business,2024-06-17,775,2,68,1,2.0,37662.89,18831.445,36373.8,1.0
CUST_4094,Phyllis Kirk,1963-04-07,"0078 Barnett Mountains Apt. 164, South Sara, AL 34433",Singapore,UAE,Individual,2024-01-24,920,2,63,0,7.0,175417.24,25059.605714285713,49856.58,7.0
CUST_4095,Karen Hampton,2008-04-22,"28386 Neal Course, Grossland, UT 31643",Canada,UK,Business,2025-05-03,455,1,18,0,4.0,119997.19,29999.2975,43067.16,3.0
CUST_4096,Steven Smith,1979-11-02,"02521 Johnathan Wells, Charlestown, NM 74992",UAE,Canada,Individual,2024-07-05,757,2,47,0,3.0,119342.84,39780.94666666666,48547.98,3.0
CUST_4097,Barry Adams,1962-06-09,"9507 Thompson Mews Apt. 691, Hornberg, AS 48782",Brazil,France,Business,2022-09-08,1423,0,64,0,6.0,124625.9,20770.983333333334,48420.99,5.0
CUST_4098,Troy Moreno,1964-11-18,"305 Nguyen Ranch Suite 686, Longborough, FM 89134",Canada,USA,Business,2025-10-14,291,0,62,0,4.0,94266.51,23566.6275,45568.71,4.0
CUST_4099,Katherine Erickson,1971-02-05,"59013 Adams Station, South Gina, HI 88508",USA,Germany,Business,2026-03-31,123,1,55,1,8.0,141406.37,17675.79625,39950.33,7.0
CUST_4100,Jamie Murray,1947-09-24,"USCGC Peterson, FPO AA 18868",Australia,France,Individual,2025-08-26,340,2,79,0,4.0,113573.61,28393.4025,47127.57,3.0
CUST_4101,Maria Gibson,1976-04-13,"4819 Alexander Fords, South Douglas, KY 05428",France,France,Individual,2018-07-16,2938,1,50,0,10.0,255731.44,25573.144,49162.6,10.0
CUST_4102,Morgan Oliver,1987-02-13,"699 Jessica Passage Suite 370, Nelsonmouth, AK 56392",India,USA,Individual,2025-08-14,352,1,39,0,7.0,130697.99,18671.14142857143,39773.15,5.0
CUST_4103,Sharon Russell,1977-07-28,"972 Newton Trafficway, Orozcostad, ME 34498",India,UK,Individual,2020-11-05,2095,2,49,0,6.0,398037.76,66339.62666666666,276308.0,6.0
CUST_4104,Joseph Jackson,2005-08-04,"03594 Victoria Isle Apt. 278, Raymondport, CT 33113",Canada,France,Individual,2024-01-02,942,2,21,0,6.0,144535.15,24089.191666666666,37313.1,6.0
CUST_4105,James Parker,1997-03-07,"78016 Ellis Parks Apt. 352, Bethanyfurt, WV 60212",UAE,Brazil,Business,2022-01-30,1644,1,29,0,5.0,166147.64,33229.528000000006,45277.18,4.0
CUST_4106,Jose Mosley,1981-12-06,"732 Casey Well, Johnsonmouth, LA 26737",Brazil,Brazil,Business,2017-05-17,3363,1,45,0,9.0,253784.75,28198.305555555555,49590.11,9.0
CUST_4107,Angela Duarte,1958-09-19,"PSC 2559, Box 2661, APO AE 66599",Germany,UAE,Individual,2026-03-25,129,1,68,0,7.0,278710.35,39815.764285714286,48114.14,7.0
CUST_4108,Timothy Craig,1960-10-16,"169 Jessica Village, West Paula, NM 15090",Singapore,Canada,Individual,2021-05-06,1913,1,66,0,6.0,170281.73,28380.288333333334,43219.72,5.0
CUST_4109,Kristen Navarro,1955-12-26,"43103 Gregory Brooks, East Isabelstad, WA 08623",Canada,USA,Individual,2021-02-10,1998,2,71,0,4.0,95520.3,23880.075,46538.42,4.0
CUST_4110,Sandra Bates,1946-09-03,"PSC 7388, Box 3045, APO AP 65623",Australia,Brazil,Business,2017-05-14,3366,0,80,0,7.0,104052.75,14864.67857142857,44621.04,7.0
CUST_4111,Heather Wilson,2005-04-18,"6370 Lyons Bypass, West Sara, MD 10319",USA,India,Individual,2016-09-21,3601,0,21,0,3.0,288834.52999999997,96278.17666666665,257895.0,3.0
CUST_4112,Regina Smith,1974-05-02,"582 Andrews Summit, South Kara, PW 31461",UAE,Australia,Business,2020-12-23,2047,2,52,0,7.0,190367.28,27195.325714285715,41776.93,6.0
CUST_4113,Henry Conley,1992-01-02,"207 John Meadows Suite 612, Lake Taylorberg, NM 34396",Germany,UAE,Individual,2025-10-06,299,0,34,0,3.0,68468.76000000001,22822.920000000002,42399.37,3.0
CUST_4114,Bryan Stevenson,1974-01-15,"657 Nancy Glen Apt. 354, Barryburgh, VI 79081",Singapore,UK,Individual,2021-02-14,1994,1,52,0,4.0,70577.11,17644.2775,46877.34,4.0
CUST_4115,Eric Fowler,2002-12-01,"52008 Young Burg, East John, ND 12430",USA,UK,Individual,2021-05-22,1897,2,24,0,2.0,23246.06,11623.03,16008.93,2.0
CUST_4116,Alyssa Mejia,1967-08-08,"325 Carlos Inlet, Rodriguezborough, AZ 89029",UK,Canada,Business,2023-02-13,1265,1,59,0,4.0,105552.64,26388.16,47240.74,4.0
CUST_4117,Yvonne James,1980-12-13,"3787 Guzman Roads, Port Brendaview, NC 90873",Brazil,UK,Individual,2018-05-04,3011,1,46,0,4.0,93489.81,23372.4525,38400.61,4.0
CUST_4118,Miss Mary Schmidt,1966-04-27,"10692 Wesley Lodge Suite 350, Munozbury, WI 44453",Brazil,UAE,Business,2024-04-28,825,0,60,0,2.0,50354.990000000005,25177.495000000003,49395.98,2.0
CUST_4119,Kathleen Miles,1972-01-09,"0904 Gonzalez Expressway, Josephbury, NE 88520",USA,Brazil,Business,2022-12-21,1319,2,54,0,3.0,684709.83,228236.61,635825.0,3.0
CUST_4120,Anita Fields MD,1969-07-03,"9821 Stephen Common Apt. 942, North Dakotaborough, UT 90824",UAE,USA,Business,2024-12-20,589,2,57,0,3.0,61484.29,20494.763333333332,36858.25,3.0
CUST_4121,Crystal Richardson,1978-08-04,"656 Williams Rapids, Ritaland, SD 18482",Canada,India,Business,2025-02-12,535,0,48,0,9.0,185244.34,20582.704444444444,44693.03,9.0
CUST_4122,Charles Reynolds,2002-03-07,"9694 Jones Mountain, Port Mark, SD 89757",France,UK,Business,2019-06-26,2593,2,24,0,5.0,159988.66999999998,31997.733999999997,47811.01,5.0
CUST_4123,Elizabeth Rowe,1981-03-02,"2319 Lindsay Brooks Apt. 210, South Patrick, MD 40884",Brazil,France,Individual,2017-12-25,3141,1,45,0,3.0,465094.81,155031.60333333333,449832.0,3.0
CUST_4124,Linda Hill,1969-02-23,"640 Brown Square Suite 392, Raymondside, AS 74100",Singapore,UK,Business,2020-02-22,2352,2,57,0,7.0,175777.84,25111.12,40479.81,6.0
CUST_4125,Jessica Perry,1957-07-26,"632 Thomas Inlet Apt. 112, Carlsonstad, NJ 72655",Australia,Singapore,Individual,2017-10-06,3221,2,69,0,7.0,157846.08,22549.44,41027.5,7.0
CUST_4126,James Carpenter,1990-12-14,"68472 Shelley Isle Apt. 476, Rossmouth, NC 79181",Singapore,Australia,Individual,2018-01-02,3133,2,36,0,3.0,49890.87,16630.29,26116.55,1.0
CUST_4127,Tyler Butler,1967-03-20,"9519 Brown Rue, Fosterland, FL 88321",Canada,Singapore,Individual,2025-08-24,342,1,59,0,3.0,383128.87,127709.62333333334,299001.0,3.0
CUST_4128,Nicole Smith,1974-03-06,"147 Emily Points, Port Jason, DC 32282",Germany,France,Business,2016-10-14,3578,2,52,0,6.0,123608.67,20601.445,41799.84,6.0
CUST_4129,Lindsey Smith,1972-03-01,"17670 Katherine View Suite 616, South Stephenville, KS 17496",Germany,UK,Individual,2019-12-29,2407,1,54,0,3.0,47219.92,15739.973333333333,27674.61,3.0
CUST_4130,Tracy Rangel,1967-08-16,"74065 Sarah Divide, North John, VT 16627",Brazil,UK,Individual,2024-12-31,578,0,59,0,7.0,82449.41,11778.487142857144,22334.62,6.0
CUST_4131,Paul Morgan,1966-09-07,"070 Guerra Circle, Edwardsshire, MP 49628",UAE,Germany,Business,2026-03-11,143,2,60,0,2.0,49956.49,24978.245,30584.46,2.0
CUST_4132,Chad Anderson,1982-03-30,"33589 Austin Crossroad, Jasonhaven, KY 14476",Australia,UK,Individual,2021-08-26,1801,1,44,0,8.0,220022.47,27502.80875,46414.4,7.0
CUST_4133,Deanna Nichols,1956-01-28,"286 Melissa Lane, West Annmouth, AK 02500",India,UK,Business,2024-08-19,712,1,70,1,4.0,108286.63,27071.6575,42295.21,4.0
CUST_4134,William Adkins,1985-03-17,"24903 Suzanne Mall Apt. 591, West Brittany, OH 64695",Brazil,India,Business,2017-05-22,3358,1,41,0,9.0,259315.03,28812.78111111111,49547.13,8.0
CUST_4135,Renee Smith,1964-08-23,"754 Shaffer Inlet Apt. 425, New Mandyborough, SC 75248",Canada,Germany,Individual,2017-06-17,3332,2,62,0,4.0,82902.04,20725.51,34437.7,4.0
